CATH FunFam ID,CATH Family,Functional Family
2.10.25.10.FF44388,2.10.25.10,FF44388
1.20.1070.10.FF7235,1.20.1070.10,FF7235
2.60.40.10.FF133575,2.60.40.10,FF133575
1.25.10.10.FF69869,1.25.10.10,FF69869
3.40.190.10.FF203660,3.40.190.10,FF203660
3.30.500.10.FF3468,3.30.500.10,FF3468
3.90.1170.20.FF1850,3.90.1170.20,FF1850
3.40.50.300.FF635276,3.40.50.300,FF635276
3.30.70.60.FF3239,3.30.70.60,FF3239
2.40.30.110.FF470,2.40.30.110,FF470
2.20.100.10.FF10127,2.20.100.10,FF10127
1.10.10.60.FF123134,1.10.10.60,FF123134
3.30.40.10.FF60310,3.30.40.10,FF60310
2.60.120.200.FF24706,2.60.120.200,FF24706
3.30.1390.20.FF1794,3.30.1390.20,FF1794
2.60.470.10.FF264,2.60.470.10,FF264
2.60.40.10.FF132205,2.60.40.10,FF132205
3.40.50.2060.FF686,3.40.50.2060,FF686
1.25.10.10.FF68445,1.25.10.10,FF68445
2.10.70.10.FF4194,2.10.70.10,FF4194
2.40.70.10.FF22973,2.40.70.10,FF22973
2.60.40.10.FF135036,2.60.40.10,FF135036
2.30.29.30.FF7072,2.30.29.30,FF7072
3.90.226.10.FF26955,3.90.226.10,FF26955
1.25.40.190.FF88,1.25.40.190,FF88
1.10.8.10.FF4124,1.10.8.10,FF4124
2.160.10.10.FF29404,2.160.10.10,FF29404
1.25.10.10.FF29266,1.25.10.10,FF29266
1.10.238.10.FF31936,1.10.238.10,FF31936
2.10.110.10.FF5765,2.10.110.10,FF5765
1.20.1250.20.FF180403,1.20.1250.20,FF180403
1.10.8.60.FF10829,1.10.8.60,FF10829
2.60.120.680.FF797,2.60.120.680,FF797
3.30.465.10.FF17127,3.30.465.10,FF17127
1.10.590.10.FF159,1.10.590.10,FF159
1.20.1070.10.FF3550,1.20.1070.10,FF3550
3.40.50.720.FF119341,3.40.50.720,FF119341
2.60.420.10.FF1430,2.60.420.10,FF1430
1.10.238.10.FF32069,1.10.238.10,FF32069
4.10.140.10.FF55,4.10.140.10,FF55
3.40.50.980.FF70391,3.40.50.980,FF70391
3.40.50.300.FF632957,3.40.50.300,FF632957
2.60.120.430.FF3804,2.60.120.430,FF3804
3.80.10.10.FF105388,3.80.10.10,FF105388
1.20.58.60.FF10821,1.20.58.60,FF10821
3.90.1150.10.FF81205,3.90.1150.10,FF81205
3.40.250.10.FF16192,3.40.250.10,FF16192
1.10.10.10.FF91895,1.10.10.10,FF91895
2.60.120.620.FF7076,2.60.120.620,FF7076
1.10.357.10.FF11764,1.10.357.10,FF11764
1.10.20.10.FF4259,1.10.20.10,FF4259
3.20.20.370.FF9302,3.20.20.370,FF9302
1.10.1450.10.FF2046,1.10.1450.10,FF2046
3.10.130.10.FF660,3.10.130.10,FF660
1.10.400.10.FF1450,1.10.400.10,FF1450
2.20.100.10.FF9658,2.20.100.10,FF9658
2.30.42.10.FF23614,2.30.42.10,FF23614
2.130.10.10.FF10611,2.130.10.10,FF10611
1.20.140.10.FF16252,1.20.140.10,FF16252
2.160.10.10.FF834,2.160.10.10,FF834
1.10.8.10.FF9322,1.10.8.10,FF9322
1.10.150.50.FF4869,1.10.150.50,FF4869
4.10.280.10.FF549,4.10.280.10,FF549
3.30.1370.10.FF346,3.30.1370.10,FF346
2.30.29.30.FF7075,2.30.29.30,FF7075
3.40.309.10.FF17574,3.40.309.10,FF17574
3.20.20.140.FF30536,3.20.20.140,FF30536
2.160.10.10.FF5590,2.160.10.10,FF5590
3.40.50.2300.FF150737,3.40.50.2300,FF150737
2.60.40.1170.FF1706,2.60.40.1170,FF1706
1.10.510.10.FF63846,1.10.510.10,FF63846
3.90.180.10.FF34005,3.90.180.10,FF34005
2.160.10.10.FF81179,2.160.10.10,FF81179
3.40.50.300.FF157101,3.40.50.300,FF157101
3.30.420.10.FF21000,3.30.420.10,FF21000
3.30.420.40.FF22382,3.30.420.40,FF22382
3.10.20.90.FF15929,3.10.20.90,FF15929
1.10.1060.10.FF10341,1.10.1060.10,FF10341
2.130.10.10.FF21598,2.130.10.10,FF21598
3.30.310.130.FF42,3.30.310.130,FF42
2.60.120.200.FF25007,2.60.120.200,FF25007
3.30.310.50.FF5775,3.30.310.50,FF5775
3.10.20.90.FF8043,3.10.20.90,FF8043
1.25.40.10.FF144937,1.25.40.10,FF144937
3.30.40.10.FF2396,3.30.40.10,FF2396
3.30.1680.10.FF1454,3.30.1680.10,FF1454
1.10.10.60.FF31459,1.10.10.60,FF31459
2.160.20.10.FF22107,2.160.20.10,FF22107
3.10.110.10.FF6107,3.10.110.10,FF6107
2.40.30.30.FF2174,2.40.30.30,FF2174
2.90.20.10.FF4444,2.90.20.10,FF4444
1.10.287.630.FF1380,1.10.287.630,FF1380
3.30.40.10.FF59856,3.30.40.10,FF59856
1.10.1600.10.FF457,1.10.1600.10,FF457
2.160.20.10.FF22242,2.160.20.10,FF22242
3.80.10.10.FF105504,3.80.10.10,FF105504
1.10.287.110.FF14698,1.10.287.110,FF14698
3.40.190.10.FF203052,3.40.190.10,FF203052
1.25.40.180.FF4244,1.25.40.180,FF4244
3.30.160.60.FF23352,3.30.160.60,FF23352
1.10.150.240.FF7280,1.10.150.240,FF7280
2.160.10.10.FF78692,2.160.10.10,FF78692
2.60.120.310.FF284,2.60.120.310,FF284
1.25.10.10.FF68867,1.25.10.10,FF68867
3.40.50.300.FF629987,3.40.50.300,FF629987
1.20.58.60.FF8806,1.20.58.60,FF8806
2.30.42.10.FF23505,2.30.42.10,FF23505
3.10.450.10.FF343,3.10.450.10,FF343
2.60.40.150.FF15265,2.60.40.150,FF15265
3.30.60.20.FF1450,3.30.60.20,FF1450
2.30.29.30.FF21743,2.30.29.30,FF21743
3.40.50.1950.FF209,3.40.50.1950,FF209
1.20.5.50.FF14080,1.20.5.50,FF14080
1.10.10.10.FF266823,1.10.10.10,FF266823
2.60.40.150.FF15063,2.60.40.150,FF15063
2.40.20.10.FF1638,2.40.20.10,FF1638
3.10.390.10.FF1094,3.10.390.10,FF1094
3.40.50.300.FF631592,3.40.50.300,FF631592
2.20.25.90.FF3761,2.20.25.90,FF3761
2.10.25.10.FF44036,2.10.25.10,FF44036
3.50.50.60.FF113168,3.50.50.60,FF113168
1.20.5.170.FF18240,1.20.5.170,FF18240
3.10.250.10.FF5958,3.10.250.10,FF5958
1.10.287.70.FF16579,1.10.287.70,FF16579
4.10.410.10.FF1885,4.10.410.10,FF1885
2.30.180.10.FF3865,2.30.180.10,FF3865
1.10.560.10.FF6419,1.10.560.10,FF6419
1.10.8.20.FF201,1.10.8.20,FF201
3.80.10.10.FF105369,3.80.10.10,FF105369
3.40.50.980.FF69178,3.40.50.980,FF69178
3.30.70.330.FF43840,3.30.70.330,FF43840
1.25.10.10.FF69300,1.25.10.10,FF69300
3.90.660.10.FF2986,3.90.660.10,FF2986
1.10.287.130.FF38323,1.10.287.130,FF38323
2.40.50.100.FF50219,2.40.50.100,FF50219
3.30.9.10.FF17560,3.30.9.10,FF17560
3.80.10.10.FF5730,3.80.10.10,FF5730
2.10.25.10.FF45036,2.10.25.10,FF45036
2.10.25.10.FF44143,2.10.25.10,FF44143
2.60.40.60.FF4800,2.60.40.60,FF4800
1.10.1040.10.FF17473,1.10.1040.10,FF17473
2.160.10.10.FF78401,2.160.10.10,FF78401
3.40.50.2300.FF151025,3.40.50.2300,FF151025
3.30.980.10.FF6057,3.30.980.10,FF6057
3.30.930.10.FF32297,3.30.930.10,FF32297
1.20.1250.10.FF475,1.20.1250.10,FF475
3.30.70.850.FF336,3.30.70.850,FF336
2.160.10.10.FF79606,2.160.10.10,FF79606
1.25.40.20.FF62057,1.25.40.20,FF62057
4.10.400.10.FF1567,4.10.400.10,FF1567
3.50.50.60.FF112483,3.50.50.60,FF112483
2.20.100.10.FF9677,2.20.100.10,FF9677
2.60.40.10.FF133131,2.60.40.10,FF133131
2.160.10.10.FF80237,2.160.10.10,FF80237
3.30.497.10.FF4887,3.30.497.10,FF4887
3.40.50.10070.FF2443,3.40.50.10070,FF2443
2.130.10.10.FF104407,2.130.10.10,FF104407
3.30.70.1430.FF4906,3.30.70.1430,FF4906
1.10.10.60.FF35789,1.10.10.60,FF35789
2.60.40.420.FF23793,2.60.40.420,FF23793
3.10.450.10.FF185,3.10.450.10,FF185
1.25.40.20.FF62042,1.25.40.20,FF62042
1.10.10.60.FF124693,1.10.10.60,FF124693
1.10.10.60.FF124641,1.10.10.60,FF124641
3.30.60.30.FF4362,3.30.60.30,FF4362
2.60.40.10.FF133454,2.60.40.10,FF133454
3.30.1370.10.FF8551,3.30.1370.10,FF8551
3.90.70.10.FF16780,3.90.70.10,FF16780
1.25.10.10.FF68735,1.25.10.10,FF68735
1.20.58.60.FF9269,1.20.58.60,FF9269
1.20.920.10.FF1283,1.20.920.10,FF1283
3.40.50.2300.FF140365,3.40.50.2300,FF140365
2.40.10.10.FF47497,2.40.10.10,FF47497
3.30.40.10.FF61834,3.30.40.10,FF61834
2.60.40.150.FF9818,2.60.40.150,FF9818
2.10.25.10.FF14217,2.10.25.10,FF14217
2.20.100.10.FF10041,2.20.100.10,FF10041
3.10.20.90.FF15903,3.10.20.90,FF15903
3.40.228.10.FF131,3.40.228.10,FF131
1.20.5.1130.FF6,1.20.5.1130,FF6
3.50.7.10.FF3934,3.50.7.10,FF3934
3.10.100.10.FF3917,3.10.100.10,FF3917
1.10.100.10.FF623,1.10.100.10,FF623
3.30.450.40.FF4718,3.30.450.40,FF4718
3.40.50.300.FF617722,3.40.50.300,FF617722
1.20.58.280.FF3448,1.20.58.280,FF3448
2.10.70.10.FF16508,2.10.70.10,FF16508
3.30.1370.10.FF2701,3.30.1370.10,FF2701
1.10.287.770.FF610,1.10.287.770,FF610
1.25.10.10.FF69791,1.25.10.10,FF69791
1.20.5.260.FF185,1.20.5.260,FF185
2.40.50.100.FF50346,2.40.50.100,FF50346
3.60.15.10.FF28942,3.60.15.10,FF28942
1.20.5.190.FF351,1.20.5.190,FF351
1.10.10.750.FF1173,1.10.10.750,FF1173
2.130.10.30.FF7576,2.130.10.30,FF7576
2.130.10.10.FF103056,2.130.10.10,FF103056
1.10.510.10.FF76987,1.10.510.10,FF76987
3.10.100.10.FF5741,3.10.100.10,FF5741
3.40.30.10.FF78778,3.40.30.10,FF78778
1.10.238.10.FF32669,1.10.238.10,FF32669
2.60.40.10.FF135166,2.60.40.10,FF135166
3.30.70.20.FF39628,3.30.70.20,FF39628
1.10.238.20.FF1533,1.10.238.20,FF1533
3.40.50.720.FF286840,3.40.50.720,FF286840
2.10.25.10.FF44139,2.10.25.10,FF44139
1.25.10.10.FF70668,1.25.10.10,FF70668
2.10.25.10.FF45049,2.10.25.10,FF45049
1.20.1070.10.FF8424,1.20.1070.10,FF8424
3.40.50.300.FF625221,3.40.50.300,FF625221
2.40.320.10.FF1170,2.40.320.10,FF1170
3.40.50.300.FF620704,3.40.50.300,FF620704
2.160.10.10.FF53058,2.160.10.10,FF53058
3.90.520.10.FF186,3.90.520.10,FF186
3.40.50.2300.FF151688,3.40.50.2300,FF151688
3.30.450.20.FF60012,3.30.450.20,FF60012
2.160.10.10.FF41251,2.160.10.10,FF41251
3.90.1530.10.FF4952,3.90.1530.10,FF4952
1.10.287.1130.FF950,1.10.287.1130,FF950
1.20.920.10.FF4478,1.20.920.10,FF4478
2.10.60.10.FF226,2.10.60.10,FF226
2.10.220.10.FF11299,2.10.220.10,FF11299
2.60.200.20.FF420,2.60.200.20,FF420
3.30.70.270.FF50448,3.30.70.270,FF50448
3.40.50.2000.FF97328,3.40.50.2000,FF97328
3.30.40.10.FF59402,3.30.40.10,FF59402
2.30.42.10.FF10659,2.30.42.10,FF10659
2.160.10.10.FF75873,2.160.10.10,FF75873
2.40.50.140.FF3622,2.40.50.140,FF3622
3.80.10.10.FF106472,3.80.10.10,FF106472
2.60.40.10.FF136108,2.60.40.10,FF136108
1.10.150.50.FF4784,1.10.150.50,FF4784
3.40.630.10.FF34743,3.40.630.10,FF34743
2.160.10.10.FF48178,2.160.10.10,FF48178
4.10.1000.10.FF55,4.10.1000.10,FF55
2.130.10.10.FF7316,2.130.10.10,FF7316
3.80.20.20.FF3288,3.80.20.20,FF3288
3.40.50.740.FF11828,3.40.50.740,FF11828
3.30.1490.70.FF6900,3.30.1490.70,FF6900
1.25.40.10.FF145112,1.25.40.10,FF145112
2.160.20.50.FF17127,2.160.20.50,FF17127
2.40.155.10.FF20219,2.40.155.10,FF20219
3.30.70.270.FF22762,3.30.70.270,FF22762
2.60.40.150.FF9933,2.60.40.150,FF9933
3.40.50.1820.FF115731,3.40.50.1820,FF115731
2.60.40.10.FF132038,2.60.40.10,FF132038
2.160.10.10.FF78422,2.160.10.10,FF78422
2.90.20.10.FF9378,2.90.20.10,FF9378
1.10.555.10.FF3898,1.10.555.10,FF3898
1.50.10.10.FF18716,1.50.10.10,FF18716
1.10.510.10.FF76947,1.10.510.10,FF76947
2.60.40.10.FF134913,2.60.40.10,FF134913
2.60.200.20.FF3925,2.60.200.20,FF3925
2.10.110.10.FF1105,2.10.110.10,FF1105
1.10.8.60.FF46734,1.10.8.60,FF46734
3.30.70.100.FF17757,3.30.70.100,FF17757
2.10.70.10.FF16827,2.10.70.10,FF16827
2.60.40.10.FF24124,2.60.40.10,FF24124
1.25.10.10.FF11105,1.25.10.10,FF11105
1.20.120.620.FF1060,1.20.120.620,FF1060
1.20.5.780.FF593,1.20.5.780,FF593
1.10.3720.10.FF58765,1.10.3720.10,FF58765
3.30.70.330.FF42897,3.30.70.330,FF42897
2.120.10.80.FF615,2.120.10.80,FF615
1.20.1070.10.FF769,1.20.1070.10,FF769
2.60.210.10.FF1059,2.60.210.10,FF1059
2.130.10.10.FF103666,2.130.10.10,FF103666
3.40.47.10.FF52182,3.40.47.10,FF52182
4.10.270.10.FF6641,4.10.270.10,FF6641
1.20.58.60.FF16064,1.20.58.60,FF16064
1.10.10.60.FF23095,1.10.10.60,FF23095
1.10.530.10.FF12367,1.10.530.10,FF12367
1.20.1250.20.FF179320,1.20.1250.20,FF179320
2.30.42.10.FF23956,2.30.42.10,FF23956
2.60.40.10.FF137412,2.60.40.10,FF137412
2.40.50.40.FF8800,2.40.50.40,FF8800
4.10.40.20.FF176,4.10.40.20,FF176
1.20.120.350.FF1361,1.20.120.350,FF1361
3.90.190.10.FF10589,3.90.190.10,FF10589
1.10.565.10.FF4927,1.10.565.10,FF4927
1.10.510.10.FF79444,1.10.510.10,FF79444
2.40.50.140.FF54930,2.40.50.140,FF54930
2.30.180.10.FF3902,2.30.180.10,FF3902
1.10.10.60.FF123957,1.10.10.60,FF123957
3.90.550.10.FF20016,3.90.550.10,FF20016
3.30.70.360.FF11523,3.30.70.360,FF11523
3.90.70.10.FF14625,3.90.70.10,FF14625
3.40.50.2300.FF150701,3.40.50.2300,FF150701
2.40.10.10.FF45719,2.40.10.10,FF45719
3.40.50.300.FF567434,3.40.50.300,FF567434
3.90.190.10.FF11378,3.90.190.10,FF11378
3.30.500.10.FF3434,3.30.500.10,FF3434
3.10.20.90.FF16568,3.10.20.90,FF16568
3.80.10.10.FF105914,3.80.10.10,FF105914
1.25.10.10.FF69587,1.25.10.10,FF69587
3.40.50.980.FF70307,3.40.50.980,FF70307
1.10.533.10.FF1629,1.10.533.10,FF1629
3.80.10.10.FF106405,3.80.10.10,FF106405
1.25.10.10.FF29588,1.25.10.10,FF29588
2.10.60.10.FF1461,2.10.60.10,FF1461
2.60.40.10.FF137839,2.60.40.10,FF137839
3.30.1370.10.FF2976,3.30.1370.10,FF2976
1.10.1030.10.FF3118,1.10.1030.10,FF3118
3.30.70.1430.FF13952,3.30.70.1430,FF13952
2.60.60.20.FF2371,2.60.60.20,FF2371
2.160.10.10.FF81700,2.160.10.10,FF81700
3.90.190.10.FF11349,3.90.190.10,FF11349
2.160.10.10.FF42430,2.160.10.10,FF42430
2.60.40.10.FF132711,2.60.40.10,FF132711
2.160.10.10.FF78511,2.160.10.10,FF78511
1.25.10.10.FF33711,1.25.10.10,FF33711
1.10.110.10.FF3455,1.10.110.10,FF3455
1.20.58.60.FF9885,1.20.58.60,FF9885
2.60.40.10.FF134771,2.60.40.10,FF134771
1.25.40.20.FF23299,1.25.40.20,FF23299
3.30.710.10.FF3420,3.30.710.10,FF3420
3.30.70.330.FF43851,3.30.70.330,FF43851
2.40.155.10.FF20334,2.40.155.10,FF20334
2.60.40.10.FF131624,2.60.40.10,FF131624
2.60.40.10.FF132013,2.60.40.10,FF132013
3.10.520.10.FF1957,3.10.520.10,FF1957
3.40.50.300.FF625019,3.40.50.300,FF625019
3.90.1150.10.FF80075,3.90.1150.10,FF80075
2.30.42.10.FF23479,2.30.42.10,FF23479
2.120.10.80.FF8711,2.120.10.80,FF8711
2.30.42.10.FF2465,2.30.42.10,FF2465
3.30.60.20.FF5639,3.30.60.20,FF5639
2.60.120.200.FF24661,2.60.120.200,FF24661
1.10.10.10.FF265970,1.10.10.10,FF265970
1.25.40.10.FF44445,1.25.40.10,FF44445
3.30.310.80.FF1201,3.30.310.80,FF1201
2.30.30.40.FF1519,2.30.30.40,FF1519
3.30.40.10.FF60255,3.30.40.10,FF60255
2.30.30.140.FF4734,2.30.30.140,FF4734
3.90.1150.10.FF81005,3.90.1150.10,FF81005
1.10.225.10.FF1912,1.10.225.10,FF1912
3.40.50.150.FF135832,3.40.50.150,FF135832
2.60.40.10.FF131717,2.60.40.10,FF131717
1.10.150.20.FF27221,1.10.150.20,FF27221
1.20.90.10.FF1846,1.20.90.10,FF1846
1.50.40.10.FF7498,1.50.40.10,FF7498
1.20.1250.20.FF42396,1.20.1250.20,FF42396
1.25.40.10.FF116565,1.25.40.10,FF116565
2.30.30.40.FF19338,2.30.30.40,FF19338
2.10.60.10.FF2821,2.10.60.10,FF2821
3.20.20.80.FF52808,3.20.20.80,FF52808
3.90.1290.10.FF813,3.90.1290.10,FF813
2.60.40.10.FF134402,2.60.40.10,FF134402
3.30.1780.10.FF1452,3.30.1780.10,FF1452
1.10.287.70.FF16805,1.10.287.70,FF16805
3.50.50.60.FF113737,3.50.50.60,FF113737
3.30.1490.20.FF23062,3.30.1490.20,FF23062
3.30.497.10.FF4983,3.30.497.10,FF4983
3.40.50.1470.FF2176,3.40.50.1470,FF2176
3.30.70.330.FF43219,3.30.70.330,FF43219
2.30.30.100.FF755,2.30.30.100,FF755
3.30.300.110.FF412,3.30.300.110,FF412
2.40.50.140.FF54660,2.40.50.140,FF54660
1.10.1280.10.FF2181,1.10.1280.10,FF2181
2.10.90.10.FF309,2.10.90.10,FF309
2.30.170.40.FF1367,2.30.170.40,FF1367
1.20.58.60.FF16678,1.20.58.60,FF16678
3.40.50.920.FF11822,3.40.50.920,FF11822
1.10.196.10.FF1042,1.10.196.10,FF1042
3.30.70.141.FF2836,3.30.70.141,FF2836
1.10.555.10.FF3922,1.10.555.10,FF3922
2.160.10.10.FF78833,2.160.10.10,FF78833
2.60.40.10.FF134528,2.60.40.10,FF134528
1.25.10.10.FF37837,1.25.10.10,FF37837
1.20.5.110.FF5601,1.20.5.110,FF5601
1.10.150.220.FF64,1.10.150.220,FF64
3.80.10.10.FF51206,3.80.10.10,FF51206
1.20.58.60.FF7624,1.20.58.60,FF7624
1.10.533.10.FF5029,1.10.533.10,FF5029
2.30.30.40.FF15867,2.30.30.40,FF15867
3.90.226.10.FF33227,3.90.226.10,FF33227
3.30.900.10.FF576,3.30.900.10,FF576
3.40.710.10.FF15022,3.40.710.10,FF15022
4.10.400.10.FF11953,4.10.400.10,FF11953
3.30.40.10.FF59464,3.30.40.10,FF59464
3.30.40.10.FF59410,3.30.40.10,FF59410
3.90.1310.10.FF4257,3.90.1310.10,FF4257
3.40.50.300.FF630100,3.40.50.300,FF630100
1.20.1170.10.FF4256,1.20.1170.10,FF4256
3.40.50.1980.FF29056,3.40.50.1980,FF29056
1.10.238.10.FF33093,1.10.238.10,FF33093
3.90.470.20.FF5803,3.90.470.20,FF5803
2.10.25.10.FF46057,2.10.25.10,FF46057
2.130.10.10.FF102196,2.130.10.10,FF102196
3.30.300.30.FF32811,3.30.300.30,FF32811
2.130.10.10.FF104215,2.130.10.10,FF104215
3.40.50.300.FF633477,3.40.50.300,FF633477
1.25.40.20.FF62529,1.25.40.20,FF62529
3.30.1370.10.FF2697,3.30.1370.10,FF2697
3.40.50.300.FF632705,3.40.50.300,FF632705
3.30.1490.180.FF159,3.30.1490.180,FF159
3.40.50.1820.FF115758,3.40.50.1820,FF115758
3.30.70.330.FF41425,3.30.70.330,FF41425
3.30.70.850.FF80,3.30.70.850,FF80
2.130.10.10.FF103132,2.130.10.10,FF103132
3.90.1170.50.FF3467,3.90.1170.50,FF3467
3.30.70.1430.FF13950,3.30.70.1430,FF13950
2.70.170.10.FF2322,2.70.170.10,FF2322
2.10.69.10.FF225,2.10.69.10,FF225
2.60.40.150.FF15433,2.60.40.150,FF15433
1.10.8.270.FF2946,1.10.8.270,FF2946
3.30.70.330.FF20448,3.30.70.330,FF20448
3.10.20.90.FF16013,3.10.20.90,FF16013
3.20.20.80.FF53122,3.20.20.80,FF53122
1.10.510.10.FF65127,1.10.510.10,FF65127
3.40.50.300.FF635534,3.40.50.300,FF635534
2.60.98.20.FF972,2.60.98.20,FF972
2.60.40.780.FF50,2.60.40.780,FF50
2.130.10.10.FF102332,2.130.10.10,FF102332
3.30.40.10.FF60139,3.30.40.10,FF60139
1.10.10.650.FF1290,1.10.10.650,FF1290
1.10.20.10.FF5777,1.10.20.10,FF5777
2.170.270.10.FF3705,2.170.270.10,FF3705
3.40.50.720.FF291276,3.40.50.720,FF291276
2.60.40.150.FF15692,2.60.40.150,FF15692
2.120.10.80.FF8713,2.120.10.80,FF8713
2.30.29.30.FF8855,2.30.29.30,FF8855
1.20.58.60.FF3759,1.20.58.60,FF3759
2.60.350.10.FF22,2.60.350.10,FF22
3.40.50.720.FF291743,3.40.50.720,FF291743
2.30.29.30.FF21749,2.30.29.30,FF21749
2.170.140.10.FF5361,2.170.140.10,FF5361
2.160.10.10.FF49083,2.160.10.10,FF49083
1.10.8.60.FF47356,1.10.8.60,FF47356
3.40.50.410.FF19400,3.40.50.410,FF19400
2.60.120.200.FF24745,2.60.120.200,FF24745
3.40.30.10.FF80023,3.40.30.10,FF80023
3.90.79.10.FF21441,3.90.79.10,FF21441
3.40.630.30.FF7847,3.40.630.30,FF7847
3.30.930.10.FF32348,3.30.930.10,FF32348
4.10.240.10.FF10715,4.10.240.10,FF10715
2.60.40.150.FF15482,2.60.40.150,FF15482
1.20.58.60.FF3887,1.20.58.60,FF3887
2.40.50.40.FF665,2.40.50.40,FF665
2.60.120.20.FF579,2.60.120.20,FF579
1.20.1270.60.FF4645,1.20.1270.60,FF4645
3.30.9.10.FF17669,3.30.9.10,FF17669
2.10.70.10.FF16731,2.10.70.10,FF16731
1.20.1070.10.FF43944,1.20.1070.10,FF43944
2.20.100.10.FF4302,2.20.100.10,FF4302
3.30.70.100.FF17681,3.30.70.100,FF17681
3.40.50.2300.FF27996,3.40.50.2300,FF27996
2.10.25.10.FF46403,2.10.25.10,FF46403
3.40.366.10.FF12611,3.40.366.10,FF12611
1.10.460.10.FF6231,1.10.460.10,FF6231
3.30.70.580.FF5678,3.30.70.580,FF5678
3.30.450.20.FF87786,3.30.450.20,FF87786
3.40.1390.10.FF3885,3.40.1390.10,FF3885
1.25.40.10.FF27169,1.25.40.10,FF27169
3.10.25.10.FF2644,3.10.25.10,FF2644
3.30.40.10.FF59389,3.30.40.10,FF59389
3.90.79.10.FF21461,3.90.79.10,FF21461
2.20.100.10.FF9615,2.20.100.10,FF9615
2.40.160.60.FF2733,2.40.160.60,FF2733
3.80.10.10.FF105397,3.80.10.10,FF105397
3.30.40.10.FF59990,3.30.40.10,FF59990
3.90.470.20.FF5616,3.90.470.20,FF5616
3.40.50.300.FF630146,3.40.50.300,FF630146
3.40.50.720.FF286770,3.40.50.720,FF286770
2.10.25.10.FF45331,2.10.25.10,FF45331
2.30.30.140.FF4729,2.30.30.140,FF4729
3.40.50.20.FF15634,3.40.50.20,FF15634
2.60.40.10.FF136556,2.60.40.10,FF136556
1.10.287.500.FF471,1.10.287.500,FF471
2.30.30.140.FF4738,2.30.30.140,FF4738
3.40.50.300.FF631732,3.40.50.300,FF631732
2.60.40.640.FF1866,2.60.40.640,FF1866
4.10.400.10.FF12286,4.10.400.10,FF12286
2.60.40.10.FF132130,2.60.40.10,FF132130
4.10.270.10.FF4196,4.10.270.10,FF4196
1.10.287.810.FF965,1.10.287.810,FF965
1.10.287.70.FF8875,1.10.287.70,FF8875
2.10.25.10.FF46244,2.10.25.10,FF46244
4.10.1050.10.FF360,4.10.1050.10,FF360
1.20.1250.10.FF8020,1.20.1250.10,FF8020
3.40.50.2300.FF112088,3.40.50.2300,FF112088
1.10.287.1130.FF992,1.10.287.1130,FF992
3.30.70.330.FF26371,3.30.70.330,FF26371
3.40.50.300.FF625653,3.40.50.300,FF625653
3.30.110.70.FF911,3.30.110.70,FF911
3.50.50.60.FF113146,3.50.50.60,FF113146
3.90.1290.10.FF1048,3.90.1290.10,FF1048
3.40.50.10320.FF2643,3.40.50.10320,FF2643
1.10.238.10.FF31928,1.10.238.10,FF31928
3.40.50.10330.FF5919,3.40.50.10330,FF5919
1.20.900.10.FF610,1.20.900.10,FF610
1.10.150.50.FF4822,1.10.150.50,FF4822
1.25.40.10.FF55564,1.25.40.10,FF55564
1.20.120.160.FF7230,1.20.120.160,FF7230
3.10.150.10.FF5048,3.10.150.10,FF5048
3.30.70.141.FF2890,3.30.70.141,FF2890
2.40.160.50.FF4448,2.40.160.50,FF4448
2.20.100.10.FF9813,2.20.100.10,FF9813
3.50.50.60.FF113034,3.50.50.60,FF113034
4.10.830.10.FF1778,4.10.830.10,FF1778
4.10.93.10.FF115,4.10.93.10,FF115
1.10.400.10.FF1401,1.10.400.10,FF1401
1.10.10.10.FF266094,1.10.10.10,FF266094
1.10.287.70.FF4625,1.10.287.70,FF4625
3.30.420.110.FF2713,3.30.420.110,FF2713
2.160.10.10.FF79258,2.160.10.10,FF79258
1.10.30.10.FF4516,1.10.30.10,FF4516
1.25.40.20.FF15174,1.25.40.20,FF15174
3.80.10.10.FF5392,3.80.10.10,FF5392
3.30.70.20.FF39773,3.30.70.20,FF39773
1.25.10.10.FF27509,1.25.10.10,FF27509
3.40.50.300.FF624808,3.40.50.300,FF624808
3.30.540.10.FF6464,3.30.540.10,FF6464
3.40.50.2300.FF150829,3.40.50.2300,FF150829
3.90.520.10.FF177,3.90.520.10,FF177
3.10.20.90.FF834,3.10.20.90,FF834
3.30.497.10.FF5001,3.30.497.10,FF5001
2.60.40.10.FF138499,2.60.40.10,FF138499
2.60.120.290.FF8022,2.60.120.290,FF8022
4.10.400.10.FF4435,4.10.400.10,FF4435
3.40.50.720.FF284265,3.40.50.720,FF284265
2.60.40.150.FF3271,2.60.40.150,FF3271
2.40.10.10.FF46042,2.40.10.10,FF46042
4.10.400.10.FF6873,4.10.400.10,FF6873
3.20.20.140.FF40744,3.20.20.140,FF40744
2.130.10.10.FF102611,2.130.10.10,FF102611
1.20.58.60.FF3043,1.20.58.60,FF3043
3.40.50.300.FF625044,3.40.50.300,FF625044
2.60.40.10.FF133581,2.60.40.10,FF133581
1.25.40.120.FF7109,1.25.40.120,FF7109
3.40.190.10.FF92999,3.40.190.10,FF92999
1.20.58.60.FF768,1.20.58.60,FF768
3.30.60.30.FF4644,3.30.60.30,FF4644
2.60.40.10.FF133778,2.60.40.10,FF133778
4.10.1060.10.FF1006,4.10.1060.10,FF1006
3.50.4.10.FF2953,3.50.4.10,FF2953
3.60.15.10.FF258,3.60.15.10,FF258
